pkey,created_on,last_updated_on,version,format,is_reduced,is_target_adjusted,referee,result,src_id,timestamp_end,timestamp_start,toss_decision,toss_winner,umpires,win_margin,win_type,away_team_pkey,home_team_pkey,man_of_the_match_pkey,tournament_pkey,venue_pkey,winner_team_pkey
104,"2021-02-14 23:37:15",NULL,0,T20,0,0,"Prakash Bhatt (India)",NULL,45630,1603663200,1603620000,batting,646,"Richard Illingworth (England), Chettithody Shamshuddin (India), KN Ananthapadmanabhan (India, TV)",NULL,NULL,1,2,NULL,2,NULL,NULL
105,"2021-02-14 23:37:17",NULL,0,T20,0,0,"Shakti Singh (India)",NULL,45631,1603677600,1603634400,batting,593,"Virender Sharma (India), Ulhas Gandhe (India), Sundaram Ravi (India, TV)",NULL,NULL,5,7,NULL,2,NULL,NULL
106,"2021-02-14 23:37:19",NULL,0,T20,0,0,"Vengalil Narayan Kutty (India)",NULL,45632,1603764000,1603720800,fielding,627,"Richard Illingworth (England), KN Ananthapadmanabhan (India), Krishnamachari Srinivasan (India, TV)",NULL,NULL,8,3,NULL,2,NULL,NULL
107,"2021-02-14 23:37:21",NULL,0,T20,0,0,"Javagal Srinath (India)",NULL,45633,1603850400,1603807200,fielding,612,"Nitin Menon (India), Anil Chaudhary (India), Paul Reiffel (Australia, TV)",NULL,NULL,6,4,NULL,2,NULL,NULL
108,"2021-02-14 23:37:23",NULL,0,T20,0,0,"Manu Nayyar (India)",NULL,45634,1603936800,1603893600,fielding,593,"Chris Gaffaney (New Zealand), Ulhas Gandhe (India), Sundaram Ravi (India, TV)",NULL,NULL,2,5,NULL,2,NULL,NULL
109,"2021-02-14 23:37:25",NULL,0,T20,0,0,"Prakash Bhatt (India)",NULL,45635,1604023200,1603980000,fielding,610,"Richard Illingworth (England), Chettithody Shamshuddin (India), KN Ananthapadmanabhan (India, TV)",NULL,NULL,3,1,NULL,2,NULL,NULL
110,"2021-02-14 23:37:27",NULL,0,T20,0,0,"Manu Nayyar (India)",NULL,45636,1604109600,1604066400,fielding,629,"Chris Gaffaney (New Zealand), Sundaram Ravi (India), Pashchim Pathak (India, TV)",NULL,NULL,7,8,NULL,2,NULL,NULL
111,"2021-02-14 23:37:29",NULL,0,T20,0,0,"Javagal Srinath (India)",NULL,45637,1604181600,1604138400,fielding,593,"Paul Reiffel (Australia), Yeshwant Barde (India), Anil Chaudhary (India, TV)",NULL,NULL,5,6,NULL,2,NULL,NULL
112,"2021-02-14 23:37:31",NULL,0,T20,0,0,"Vengalil Narayan Kutty (India)",NULL,45638,1604196000,1604152800,fielding,658,"KN Ananthapadmanabhan (India), Krishnamachari Srinivasan (India), Chettithody Shamshuddin (India, TV)",NULL,NULL,4,2,NULL,2,NULL,NULL
113,"2021-02-14 23:37:34",NULL,0,T20,0,0,"Manu Nayyar (India)",NULL,45639,1604268000,1604224800,fielding,610,"Virender Sharma (India), Pashchim Pathak (India), Chris Gaffaney (New Zealand, TV)",NULL,NULL,8,1,NULL,2,NULL,NULL
114,"2021-02-14 23:37:36",NULL,0,T20,0,0,"Shakti Singh (India)",NULL,45640,1604282400,1604239200,fielding,629,"Paul Reiffel (Australia), Nitin Menon (India), Anil Chaudhary (India, TV)",NULL,NULL,7,3,NULL,2,NULL,NULL
115,"2021-02-14 23:37:37",NULL,0,T20,0,0,"Manu Nayyar (India)",NULL,45641,1604368800,1604325600,fielding,612,"Chris Gaffaney (New Zealand), Sundaram Ravi (India), Virender Sharma (India, TV)",NULL,NULL,2,6,NULL,2,NULL,NULL
116,"2021-02-14 23:37:39",NULL,0,T20,0,0,"Prakash Bhatt (India)",NULL,45642,1604455200,1604412000,fielding,658,"Richard Illingworth (England), Chettithody Shamshuddin (India), KN Ananthapadmanabhan (India, TV)",NULL,NULL,5,4,NULL,2,NULL,NULL
117,"2021-02-14 23:37:42",NULL,0,T20,0,0,"Javagal Srinath (India)",NULL,46136,1604628000,1604584800,fielding,612,"KN Ananthapadmanabhan (India, TV), Nitin Menon (India), Chris Gaffaney (New Zealand)",NULL,NULL,6,5,NULL,2,NULL,NULL
118,"2021-02-14 23:37:44",NULL,0,T20,0,0,"Manu Nayyar (India)",NULL,46137,1604714400,1604671200,fielding,658,"Sundaram Ravi (India), Paul Reiffel (Australia), Virender Sharma (India, TV)",NULL,NULL,4,2,NULL,2,NULL,NULL
119,"2021-02-14 23:37:45",NULL,0,T20,0,0,"Manu Nayyar (India)",NULL,46138,1604887200,1604844000,batting,612,"Sundaram Ravi (India), Paul Reiffel (Australia), Chettithody Shamshuddin (India, TV)",NULL,NULL,4,6,NULL,2,NULL,NULL
120,"2021-02-14 23:37:47",NULL,0,T20,0,0,"Javagal Srinath (India)",NULL,46139,1605060000,1605016800,batting,612,"Nitin Menon (India), Chris Gaffaney (New Zealand), Anil Chaudhary (India, TV)",NULL,NULL,6,5,NULL,2,NULL,NULL
121,"2021-02-14 23:37:51",NULL,0,T20,0,0,"Sir Richie Richardson (West Indies)",NULL,38206,1523154600,1523111400,fielding,610,"Chris Gaffaney (New Zealand), Anil Chaudhary (India, TV), Nand Kishore (India)",NULL,NULL,1,5,NULL,3,NULL,NULL
122,"2021-02-14 23:37:55",NULL,0,T20,0,0,"Javagal Srinath (India)",NULL,38207,1523226600,1523183400,fielding,627,"KN Ananthapadmanabhan (India), Rod Tucker (Australia), Nitin Menon (India, TV)",NULL,NULL,6,8,NULL,3,NULL,NULL
123,"2021-02-14 23:38:00",NULL,0,T20,0,0,"Vengalil Narayan Kutty (India)",NULL,38208,1523241000,1523197800,fielding,591,"Chettithody Shamshuddin (India), Abhijit Deshmukh (India), Sundaram Ravi (India, TV)",NULL,NULL,2,3,NULL,3,NULL,NULL
124,"2021-02-14 23:38:07",NULL,0,T20,0,0,"Sunil Chaturvedi (India)",NULL,38209,1523327400,1523284200,fielding,658,"Vineet Kulkarni (India), Nigel Llong (England), Nandan (India, TV)",NULL,NULL,7,4,NULL,3,NULL,NULL
125,"2021-02-14 23:38:14",NULL,0,T20,0,0,"Sir Richie Richardson (West Indies)",NULL,38210,1523413800,1523370600,fielding,610,"Chris Gaffaney (New Zealand), Anil Chaudhary (India), Nand Kishore (India, TV)",NULL,NULL,3,1,NULL,3,NULL,NULL
126,"2021-02-14 23:38:17",NULL,0,T20,0,0,"Javagal Srinath (India)",NULL,38211,1523500200,1523457000,fielding,612,"KN Ananthapadmanabhan (India), Rod Tucker (Australia, TV), Nitin Menon (India)",NULL,NULL,6,7,NULL,3,NULL,NULL
127,"2021-02-14 23:38:18",NULL,0,T20,0,0,"Sunil Chaturvedi (India)",NULL,38212,1523586600,1523543400,fielding,658,"Vineet Kulkarni (India, TV), Nigel Llong (England), Nandan (India)",NULL,NULL,5,4,NULL,3,NULL,NULL
128,"2021-02-14 23:38:20",NULL,0,T20,0,0,"Vengalil Narayan Kutty (India)",NULL,38213,1523673000,1523629800,fielding,646,"Chettithody Shamshuddin (India, TV), Abhijit Deshmukh (India), Sundaram Ravi (India)",NULL,NULL,8,2,NULL,3,NULL,NULL
129,"2021-02-14 23:38:22",NULL,0,T20,0,0,"Javagal Srinath (India)",NULL,38214,1523745000,1523701800,fielding,612,"KN Ananthapadmanabhan (India), Rod Tucker (Australia, TV), Nitin Menon (India)",NULL,NULL,6,5,NULL,3,NULL,NULL
130,"2021-02-14 23:38:23",NULL,0,T20,0,0,"Sir Richie Richardson (West Indies)",NULL,38215,1523759400,1523716200,fielding,658,"Chris Gaffaney (New Zealand, TV), Anil Chaudhary (India), Nand Kishore (India)",NULL,NULL,4,3,NULL,3,NULL,NULL
131,"2021-02-14 23:38:25",NULL,0,T20,0,0,"Manu Nayyar (India)",NULL,38216,1523831400,1523788200,fielding,646,"Chettithody Shamshuddin (India), Abhijit Deshmukh (India, TV), Sundaram Ravi (India)",NULL,NULL,7,2,NULL,3,NULL,NULL
132,"2021-02-14 23:38:26",NULL,0,T20,0,0,"Sunil Chaturvedi (India)",NULL,38217,1523845800,1523802600,fielding,610,"Vineet Kulkarni (India), Nigel Llong (England, TV), Nandan (India)",NULL,NULL,1,8,NULL,3,NULL,NULL
133,"2021-02-14 23:38:28",NULL,0,T20,0,0,"Sir Richie Richardson (West Indies)",NULL,38218,1523932200,1523889000,fielding,612,"Chris Gaffaney (New Zealand, TV), Anil Chaudhary (India), Nand Kishore (India)",NULL,NULL,6,3,NULL,3,NULL,NULL
134,"2021-02-14 23:38:29",NULL,0,T20,0,0,"Javagal Srinath (India)",NULL,38219,1524018600,1523975400,fielding,646,"KN Ananthapadmanabhan (India, TV), Rod Tucker (Australia), Nitin Menon (India)",NULL,NULL,2,5,NULL,3,NULL,NULL
135,"2021-02-14 23:38:31",NULL,0,T20,0,0,"Manu Nayyar (India)",NULL,38220,1524105000,1524061800,fielding,591,"Chettithody Shamshuddin (India, TV), Abhijit Deshmukh (India), Sundaram Ravi (India)",NULL,NULL,3,7,NULL,3,NULL,NULL
136,"2021-02-14 23:38:33",NULL,0,T20,0,0,"Sunil Chaturvedi (India)",NULL,38221,1524191400,1524148200,batting,627,"Vineet Kulkarni (India, TV), Nigel Llong (England), Anil Chaudhary (India)",NULL,NULL,4,8,NULL,3,NULL,NULL
137,"2021-02-14 23:38:35",NULL,0,T20,0,0,"Javagal Srinath (India)",NULL,38222,1524277800,1524234600,fielding,629,"KN Ananthapadmanabhan (India), Rod Tucker (Australia, TV), Nitin Menon (India)",NULL,NULL,7,1,NULL,3,NULL,NULL
138,"2021-02-14 23:38:37",NULL,0,T20,0,0,"Manu Nayyar (India)",NULL,38223,1524349800,1524306600,fielding,627,"Chettithody Shamshuddin (India), Abhijit Deshmukh (India), Sundaram Ravi (India, TV)",NULL,NULL,8,3,NULL,3,NULL,NULL
139,"2021-02-14 23:38:38",NULL,0,T20,0,0,"Sir Richie Richardson (West Indies)",NULL,38224,1524364200,1524321000,fielding,646,"Chris Gaffaney (New Zealand), Nand Kishore (India, TV), Nandan (India)",NULL,NULL,6,2,NULL,3,NULL,NULL
140,"2021-02-14 23:38:41",NULL,0,T20,0,0,"Sunil Chaturvedi (India)",NULL,38225,1524436200,1524393000,fielding,658,"Vineet Kulkarni (India), Nigel Llong (England, TV), Anil Chaudhary (India)",NULL,NULL,1,4,NULL,3,NULL,NULL
141,"2021-02-14 23:38:42",NULL,0,T20,0,0,"Javagal Srinath (India)",NULL,38226,1524450600,1524407400,batting,593,"KN Ananthapadmanabhan (India), Rod Tucker (Australia), Nitin Menon (India, TV)",NULL,NULL,5,7,NULL,3,NULL,NULL
142,"2021-02-14 23:38:44",NULL,0,T20,0,0,"Sir Richie Richardson (West Indies)",NULL,38227,1524537000,1524493800,fielding,612,"Chris Gaffaney (New Zealand, TV), Nand Kishore (India), Nandan (India)",NULL,NULL,8,6,NULL,3,NULL,NULL
143,"2021-02-14 23:38:46",NULL,0,T20,0,0,"Vengalil Narayan Kutty (India)",NULL,38228,1524623400,1524580200,fielding,593,"Chettithody Shamshuddin (India), Abhijit Deshmukh (India, TV), Sundaram Ravi (India)",NULL,NULL,4,5,NULL,3,NULL,NULL
144,"2021-02-14 23:38:49",NULL,0,T20,0,0,"Sunil Chaturvedi (India)",NULL,38229,1524709800,1524666600,fielding,610,"Nigel Llong (England), Anil Chaudhary (India, TV), Virender Sharma (India)",NULL,NULL,1,2,NULL,3,NULL,NULL
145,"2021-02-14 23:38:53",NULL,0,T20,0,0,"Javagal Srinath (India)",NULL,38230,1524796200,1524753000,fielding,627,"Rod Tucker (Australia, TV), Yeshwant Barde (India), Nandan (India)",NULL,NULL,8,4,NULL,3,NULL,NULL
146,"2021-02-14 23:38:55",NULL,0,T20,0,0,"Sir Richie Richardson (West Indies)",NULL,38231,1524882600,1524839400,fielding,591,"Chettithody Shamshuddin (India), Nand Kishore (India, TV), Sundaram Ravi (India)",NULL,NULL,3,6,NULL,3,NULL,NULL
147,"2021-02-14 23:38:58",NULL,0,T20,0,0,"Vengalil Narayan Kutty (India)",NULL,38232,1524969000,1524925800,fielding,593,"Anil Dandekar (India, TV), Chris Gaffaney (New Zealand), Nitin Menon (India)",NULL,NULL,5,1,NULL,3,NULL,NULL
148,"2021-02-14 23:39:01",NULL,0,T20,0,0,"Andy Pycroft (Zimbabwe)",NULL,38233,1525041000,1524997800,batting,658,"Bruce Oxenford (Australia), Nand Kishore (India), Sundaram Ravi (India, TV)",NULL,NULL,4,7,NULL,3,NULL,NULL
149,"2021-02-14 23:39:06",NULL,0,T20,0,0,"Manu Nayyar (India)",NULL,38234,1525055400,1525012200,fielding,591,"Nigel Llong (England), Anil Chaudhary (India), Virender Sharma (India, TV)",NULL,NULL,3,2,NULL,3,NULL,NULL
150,"2021-02-14 23:39:08",NULL,0,T20,0,0,"Vengalil Narayan Kutty (India)",NULL,38235,1525141800,1525098600,fielding,612,"Anil Dandekar (India), Chettithody Shamshuddin (India), Nandan (India, TV)",NULL,NULL,6,1,NULL,3,NULL,NULL
151,"2021-02-14 23:39:13",NULL,0,T20,0,0,"Javagal Srinath (India)",NULL,38236,1525228200,1525185000,fielding,593,"Marais Erasmus (South Africa), Nitin Menon (India), Yeshwant Barde (India, TV)",NULL,NULL,5,2,NULL,3,NULL,NULL
152,"2021-02-14 23:39:16",NULL,0,T20,0,0,"Andy Pycroft (Zimbabwe)",NULL,38237,1525314600,1525271400,fielding,629,"Bruce Oxenford (Australia, TV), Virender Sharma (India), Nandan (India)",NULL,NULL,7,6,NULL,3,NULL,NULL
153,"2021-02-14 23:39:19",NULL,0,T20,0,0,"Vengalil Narayan Kutty (India)",NULL,38238,1525401000,1525357800,fielding,591,"Kumar Dharmasena (Sri Lanka), Abhijit Deshmukh (India), Anil Chaudhary (India, TV)",NULL,NULL,1,3,NULL,3,NULL,NULL
154,"2021-02-14 23:39:21",NULL,0,T20,0,0,"Manu Nayyar (India)",NULL,38239,1525487400,1525444200,fielding,593,"Anil Dandekar (India), Chettithody Shamshuddin (India, TV), Sundaram Ravi (India)",NULL,NULL,5,8,NULL,3,NULL,NULL
155,"2021-02-14 23:39:23",NULL,0,T20,0,0,"Javagal Srinath (India)",NULL,38240,1525559400,1525516200,fielding,610,"Marais Erasmus (South Africa, TV), Nitin Menon (India), Yeshwant Barde (India)",NULL,NULL,2,1,NULL,3,NULL,NULL
156,"2021-02-14 23:39:26",NULL,0,T20,0,0,"Andy Pycroft (Zimbabwe)",NULL,38241,1525573800,1525530600,batting,612,"Bruce Oxenford (Australia), Virender Sharma (India, TV), Nandan (India)",NULL,NULL,6,4,NULL,3,NULL,NULL
157,"2021-02-14 23:39:28",NULL,0,T20,0,0,"Vengalil Narayan Kutty (India)",NULL,38242,1525645800,1525602600,fielding,591,"Kumar Dharmasena (Sri Lanka), Abhijit Deshmukh (India), Anil Chaudhary (India, TV)",NULL,NULL,3,5,NULL,3,NULL,NULL
158,"2021-02-14 23:39:30",NULL,0,T20,0,0,"Manu Nayyar (India)",NULL,38243,1525660200,1525617000,fielding,627,"Chettithody Shamshuddin (India), Anil Dandekar (India, TV), Sundaram Ravi (India)",NULL,NULL,7,8,NULL,3,NULL,NULL
159,"2021-02-14 23:39:32",NULL,0,T20,0,0,"Andy Pycroft (Zimbabwe)",NULL,38244,1525746600,1525703400,fielding,646,"Bruce Oxenford (Australia), Virender Sharma (India), Nandan (India, TV)",NULL,NULL,2,4,NULL,3,NULL,NULL
160,"2021-02-14 23:39:34",NULL,0,T20,0,0,"Javagal Srinath (India)",NULL,38245,1525833000,1525789800,batting,629,"Marais Erasmus (South Africa), Nitin Menon (India), Yeshwant Barde (India, TV)",NULL,NULL,8,7,NULL,3,NULL,NULL
161,"2021-02-14 23:39:36",NULL,0,T20,0,0,"Prakash Bhatt (India)",NULL,38246,1525919400,1525876200,fielding,591,"KN Ananthapadmanabhan (India), Anil Chaudhary (India), Ashraf Chaudary (Kenya), Kumar Dharmasena (Sri Lanka, TV), Anil Chaudhary (India)",NULL,NULL,5,3,NULL,3,NULL,NULL
162,"2021-02-14 23:39:38",NULL,0,T20,0,0,"Manu Nayyar (India)",NULL,38247,1526005800,1525962600,batting,612,"Anil Dandekar (India), Chettithody Shamshuddin (India), Sundaram Ravi (India, TV)",NULL,NULL,4,6,NULL,3,NULL,NULL
163,"2021-02-14 23:39:39",NULL,0,T20,0,0,"Javagal Srinath (India)",NULL,38248,1526092200,1526049000,batting,610,"Marais Erasmus (South Africa), Nitin Menon (India, TV), Yeshwant Barde (India)",NULL,NULL,1,7,NULL,3,NULL,NULL
164,"2021-02-14 23:39:41",NULL,0,T20,0,0,"Andy Pycroft (Zimbabwe)",NULL,38249,1526164200,1526121000,fielding,627,"Bruce Oxenford (Australia, TV), Virender Sharma (India), Nandan (India)",NULL,NULL,3,8,NULL,3,NULL,NULL
165,"2021-02-14 23:39:42",NULL,0,T20,0,0,"Prakash Bhatt (India)",NULL,38250,1526178600,1526135400,fielding,646,"KN Ananthapadmanabhan (India), Kumar Dharmasena (Sri Lanka), Anil Chaudhary (India, TV)",NULL,NULL,2,6,NULL,3,NULL,NULL
166,"2021-02-14 23:39:44",NULL,0,T20,0,0,"Manu Nayyar (India)",NULL,38251,1526250600,1526207400,fielding,610,"Anil Dandekar (India, TV), Marais Erasmus (South Africa), Yeshwant Barde (India)",NULL,NULL,4,1,NULL,3,NULL,NULL
167,"2021-02-14 23:39:45",NULL,0,T20,0,0,"Javagal Srinath (India)",NULL,38252,1526265000,1526221800,fielding,629,"Chettithody Shamshuddin (India, TV), Narendra Menon (India), Nitin Menon (India), Sundaram Ravi (India)",NULL,NULL,7,5,NULL,3,NULL,NULL
168,"2021-02-14 23:39:47",NULL,0,T20,0,0,"Andy Pycroft (Zimbabwe)",NULL,38253,1526351400,1526308200,fielding,646,"Bruce Oxenford (Australia), Virender Sharma (India), Nandan (India, TV)",NULL,NULL,2,8,NULL,3,NULL,NULL
169,"2021-02-14 23:39:48",NULL,0,T20,0,0,"Manu Nayyar (India)",NULL,38254,1526437800,1526394600,fielding,591,"Kumar Dharmasena (Sri Lanka), Vineet Kulkarni (India, TV), Anil Chaudhary (India)",NULL,NULL,7,3,NULL,3,NULL,NULL
170,"2021-02-14 23:39:50",NULL,0,T20,0,0,"Javagal Srinath (India)",NULL,38255,1526524200,1526481000,fielding,627,"Marais Erasmus (South Africa), Nitin Menon (India), Yeshwant Barde (India, TV)",NULL,NULL,8,5,NULL,3,NULL,NULL
171,"2021-02-14 23:39:52",NULL,0,T20,0,0,"Prakash Bhatt (India)",NULL,38256,1526610600,1526567400,fielding,658,"Anil Dandekar (India), Chettithody Shamshuddin (India, TV), Sundaram Ravi (India)",NULL,NULL,4,2,NULL,3,NULL,NULL
172,"2021-02-14 23:39:54",NULL,0,T20,0,0,"Manu Nayyar (India)",NULL,38257,1526697000,1526653800,fielding,610,"Vineet Kulkarni (India), Kumar Dharmasena (Sri Lanka), Nandan (India, TV)",NULL,NULL,1,6,NULL,3,NULL,NULL
173,"2021-02-14 23:39:57",NULL,0,T20,0,0,"Andy Pycroft (Zimbabwe)",NULL,38258,1526769000,1526725800,batting,629,"Chettithody Shamshuddin (India, TV), Bruce Oxenford (Australia), Virender Sharma (India)",NULL,NULL,2,7,NULL,3,NULL,NULL
174,"2021-02-14 23:40:00",NULL,0,T20,0,0,"Prakash Bhatt (India)",NULL,38259,1526783400,1526740200,batting,658,"Anil Dandekar (India, TV), Anil Chaudhary (India), Sundaram Ravi (India)",NULL,NULL,3,4,NULL,3,NULL,NULL
175,"2021-02-14 23:40:04",NULL,0,T20,0,0,"Manu Nayyar (India)",NULL,38260,1526855400,1526812200,batting,612,"Kumar Dharmasena (Sri Lanka), Vineet Kulkarni (India, TV), Nandan (India)",NULL,NULL,5,6,NULL,3,NULL,NULL
176,"2021-02-14 23:40:08",NULL,0,T20,0,0,"Javagal Srinath (India)",NULL,38261,1526869800,1526826600,fielding,610,"Marais Erasmus (South Africa, TV), Nitin Menon (India), Yeshwant Barde (India)",NULL,NULL,8,1,NULL,3,NULL,NULL
177,"2021-02-14 23:40:11",NULL,0,T20,0,0,"Andy Pycroft (Zimbabwe)",NULL,38262,1527039000,1526995800,fielding,610,"Chettithody Shamshuddin (India), Marais Erasmus (South Africa), Sundaram Ravi (India, TV)",NULL,NULL,1,4,NULL,3,NULL,NULL
178,"2021-02-14 23:40:14",NULL,0,T20,0,0,"Javagal Srinath (India)",NULL,38263,1527125400,1527082200,fielding,629,"Kumar Dharmasena (Sri Lanka, TV), Anil Chaudhary (India), Nitin Menon (India)",NULL,NULL,7,3,NULL,3,NULL,NULL
179,"2021-02-14 23:40:18",NULL,0,T20,0,0,"Javagal Srinath (India)",NULL,38264,1527298200,1527255000,fielding,591,"Kumar Dharmasena (Sri Lanka), Anil Chaudhary (India, TV), Nitin Menon (India)",NULL,NULL,4,3,NULL,3,NULL,NULL
180,"2021-02-14 23:40:20",NULL,0,T20,0,0,"Andy Pycroft (Zimbabwe)",NULL,38265,1527474600,1527431400,fielding,610,"Marais Erasmus (South Africa), Nitin Menon (India, TV), Sundaram Ravi (India)",NULL,NULL,4,1,NULL,3,NULL,NULL
181,"2021-02-14 23:40:24",NULL,0,T20,0,0,"Andy Pycroft (Zimbabwe)",NULL,38370,1528070340,1528036200,fielding,23,"Ahmed Shah Pakteen (Afghanistan), Bismillah Jan Shinwari (Afghanistan), Izatullah Safi (Afghanistan, TV)",NULL,NULL,10,9,NULL,4,NULL,NULL
182,"2021-02-14 23:40:32",NULL,0,T20,0,0,"Andy Pycroft (Zimbabwe)",NULL,38371,1528243140,1528209000,batting,23,"Izatullah Safi (Afghanistan), Bismillah Jan Shinwari (Afghanistan), Ahmed Shah Pakteen (Afghanistan, TV)",NULL,NULL,10,9,NULL,4,NULL,NULL
183,"2021-02-14 23:40:33",NULL,0,T20,0,0,"Andy Pycroft (Zimbabwe)",NULL,38372,1528415940,1528381800,batting,498,"Izatullah Safi (Afghanistan), Ahmed Shah Pakteen (Afghanistan), Bismillah Jan Shinwari (Afghanistan, TV)",NULL,NULL,10,9,NULL,4,NULL,NULL
184,"2021-02-14 23:40:35",NULL,0,T20,0,0,"Ranjan Madugalle (Sri Lanka)",NULL,38766,1534820400,1534777200,fielding,11,"Mark Hawthorne (Ireland, TV), Alan Neill (Ireland), Roly Black (Ireland)",NULL,NULL,9,11,NULL,5,NULL,NULL
185,"2021-02-14 23:40:41",NULL,0,T20,0,0,"Ranjan Madugalle (Sri Lanka)",NULL,38767,1534993200,1534950000,batting,498,"Roly Black (Ireland, TV), Paul Reynolds (Ireland), Mark Hawthorne (Ireland)",NULL,NULL,9,11,NULL,5,NULL,NULL
186,"2021-02-14 23:40:43",NULL,0,T20,0,0,"Ranjan Madugalle (Sri Lanka)",NULL,38768,1535166000,1535122800,fielding,0,"Mark Hawthorne (Ireland), Paul Reynolds (Ireland, TV), Alan Neill (Ireland)",NULL,NULL,9,11,NULL,5,NULL,NULL
187,"2021-02-14 23:40:45",NULL,0,T20,0,0,"Sir Richie Richardson (West Indies)",NULL,37794,1517886000,1517842800,fielding,498,"Bismillah Jan Shinwari (Afghanistan), Ahmed Shah Pakteen (Afghanistan, TV), Ahmed Shah Durrani (Afghanistan)",NULL,NULL,12,9,NULL,6,NULL,NULL
188,"2021-02-14 23:40:53",NULL,0,T20,0,0,"Sir Richie Richardson (West Indies)",NULL,37795,1517972400,1517929200,fielding,493,"Ahmed Shah Pakteen (Afghanistan, TV), Ahmed Shah Durrani (Afghanistan), Izatullah Safi (Afghanistan)",NULL,NULL,12,9,NULL,6,NULL,NULL
189,"2021-02-14 23:40:55",NULL,0,T20,0,0,"Javagal Srinath (India)",NULL,40019,1550797200,1550754000,batting,11,"Bismillah Jan Shinwari (Afghanistan, TV), Ahmed Shah Pakteen (Afghanistan), Izatullah Safi (Afghanistan)",NULL,NULL,11,9,NULL,7,NULL,NULL
190,"2021-02-14 23:41:00",NULL,0,T20,0,0,"Javagal Srinath (India)",NULL,40020,1550970000,1550926800,batting,498,"Bismillah Jan Shinwari (Afghanistan), Ahmed Shah Pakteen (Afghanistan, TV), Ahmed Shah Durrani (Afghanistan)",NULL,NULL,11,9,NULL,7,NULL,NULL
191,"2021-02-14 23:41:06",NULL,0,T20,0,0,"Javagal Srinath (India)",NULL,40021,1551056400,1551013200,fielding,11,"Ahmed Shah Pakteen (Afghanistan, TV), Ahmed Shah Durrani (Afghanistan), Izatullah Safi (Afghanistan)",NULL,NULL,11,9,NULL,7,NULL,NULL
192,"2021-02-14 23:41:10",NULL,0,T20,0,0,"Sir Richie Richardson (West Indies)",NULL,43995,1583526600,1583483400,batting,11,"Bismillah Jan Shinwari (Afghanistan), Ahmed Shah Pakteen (Afghanistan, TV), Ahmed Shah Durrani (Afghanistan)",NULL,NULL,11,9,NULL,8,NULL,NULL
193,"2021-02-14 23:41:16",NULL,0,T20,0,0,"Sir Richie Richardson (West Indies)",NULL,43996,1583699400,1583656200,batting,498,"Bismillah Jan Shinwari (Afghanistan, TV), Ahmed Shah Pakteen (Afghanistan), Izatullah Safi (Afghanistan)",NULL,NULL,11,9,NULL,8,NULL,NULL
194,"2021-02-14 23:41:19",NULL,0,T20,0,0,"Sir Richie Richardson (West Indies)",NULL,43997,1583872200,1583829000,batting,11,"Bismillah Jan Shinwari (Afghanistan), Ahmed Shah Pakteen (Afghanistan), Ahmed Shah Durrani (Afghanistan, TV)",NULL,NULL,11,9,NULL,8,NULL,NULL
195,"2021-02-14 23:41:22",NULL,0,T20,0,0,"Chris Broad (England)",NULL,41995,1573781400,1573738200,fielding,498,"Ahmed Shah Pakteen (Afghanistan), Ahmed Shah Durrani (Afghanistan), Izatullah Safi (Afghanistan, TV)",NULL,NULL,13,9,NULL,9,NULL,NULL
196,"2021-02-14 23:41:28",NULL,0,T20,0,0,"Chris Broad (England)",NULL,41996,1573954200,1573911000,batting,498,"Ahmed Shah Pakteen (Afghanistan, TV), Ahmed Shah Durrani (Afghanistan), Izatullah Safi (Afghanistan)",NULL,NULL,13,9,NULL,9,NULL,NULL
197,"2021-02-14 23:41:30",NULL,0,T20,0,0,"Chris Broad (England)",NULL,41997,1574040600,1573997400,batting,498,"Ahmed Shah Pakteen (Afghanistan), Ahmed Shah Durrani (Afghanistan, TV), Izatullah Safi (Afghanistan)",NULL,NULL,13,9,NULL,9,NULL,NULL
198,"2021-02-14 23:41:35",NULL,0,T20,0,0,"Ranjan Madugalle (Sri Lanka)",NULL,37874,1530143940,1530120600,fielding,5,"Rob Bailey (England, TV), Alex Wharf (England), Michael Gough (England)",NULL,NULL,15,14,NULL,10,NULL,NULL
